"pp","age","gender","duration","consent","iphone","installed_whatsapp","installed_facebook","installed_messenger","installed_instagram","installed_snapchat","instructions_timer","attention_check","app","rating","timer","category"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","facebook1",-25,11.174,"high"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","instagram",88,7.767,"low"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","instagram1",72,14.998,"high"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","messenger",-6,11.214,"low"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","messenger1",-6,11.509,"high"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","notes",58,11.082,"neutral"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","settings",-49,4.501,"neutral"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","snapchat",85,9.674,"low"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","snapchat1",67,7.824,"high"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","weather",23,4.615,"neutral"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","whatsapp",100,3.701,"low"
"97",18,"Female",284,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.701,"No","whatsapp1",100,16.141,"high"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","calculator",-18,3.485,"neutral"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","clock",100,2.002,"neutral"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","facebook",-39,5.249,"low"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","facebook1",-22,6.123,"high"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","instagram",53,4.757,"low"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","instagram1",47,2.945,"high"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","messenger",48,2.619,"low"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","messenger1",74,3.839,"high"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","notes",100,3.772,"neutral"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","settings",100,2.03,"neutral"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","snapchat",42,3.747,"low"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","snapchat1",57,3.331,"high"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","weather",-66,6.099,"neutral"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","whatsapp",62,5.417,"low"
"98",18,"Female",132,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",36.573,"No","whatsapp1",62,4.478,"high"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","calculator",-100,2.986,"neutral"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","clock",-100,3.19,"neutral"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","facebook",66,2.895,"low"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","facebook1",95,3.921,"high"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","instagram",43,4.923,"low"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","instagram1",68,3.218,"high"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","messenger",-15,4.583,"low"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","messenger1",39,6.064,"high"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","notes",12,3.032,"neutral"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","settings",-100,4.896,"neutral"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","snapchat",-21,3.749,"low"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","snapchat1",46,2.705,"high"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","weather",-78,3.026,"neutral"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","whatsapp",-50,5.889,"low"
"99",25,"Female",157,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.3,"No","whatsapp1",17,3.156,"high"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","calculator",14,9.71,"neutral"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","clock",-22,6.759,"neutral"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","facebook",-62,17.041,"low"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","facebook1",-31,2.109,"high"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","instagram",49,11.996,"low"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","instagram1",100,6.799,"high"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","messenger",-44,4.309,"low"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","messenger1",-25,2.897,"high"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","notes",-34,3.893,"neutral"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","settings",-22,10.702,"neutral"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","snapchat",55,4.665,"low"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","snapchat1",84,3.407,"high"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","weather",50,6.076,"neutral"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","whatsapp",-20,4.107,"low"
"100",18,"Male",181,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",40.668,"No","whatsapp1",-13,5.397,"high"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","calculator",-31,8.837,"neutral"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","clock",-72,3.844,"neutral"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","facebook",61,11.339,"low"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","facebook1",79,3.36,"high"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","instagram",89,3.964,"low"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","instagram1",91,3.05,"high"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","messenger",30,4.95,"low"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","messenger1",82,4.043,"high"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","notes",-69,5.925,"neutral"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","settings",-68,3.15,"neutral"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","snapchat",60,3.946,"low"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","snapchat1",100,4.401,"high"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","weather",-38,6.122,"neutral"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","whatsapp",-48,3.365,"low"
"101",21,"Male",197,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.841,"No","whatsapp1",25,3.299,"high"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","calculator",19,3.491,"neutral"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","clock",15,3.552,"neutral"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","facebook",-45,4.196,"low"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","facebook1",28,4.191,"high"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","instagram",100,4.006,"low"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","instagram1",100,2.912,"high"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","messenger",-34,4.489,"low"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","messenger1",-21,5.046,"high"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","notes",-49,2.144,"neutral"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","settings",-72,3.962,"neutral"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","snapchat",100,2.433,"low"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","snapchat1",100,2.187,"high"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","weather",64,2.295,"neutral"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","whatsapp",-27,3.945,"low"
"102",18,"Female",138,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.811,"No","whatsapp1",43,3.809,"high"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","calculator",100,3.651,"neutral"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","clock",40,3.482,"neutral"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","facebook",88,3.278,"low"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","facebook1",38,2.737,"high"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","instagram",100,1.991,"low"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","instagram1",100,3.241,"high"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","messenger",100,2.668,"low"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","messenger1",68,2.415,"high"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","notes",100,22.825,"neutral"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","settings",39,3.358,"neutral"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","snapchat",100,3.774,"low"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","snapchat1",100,1.921,"high"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","weather",18,2.446,"neutral"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","whatsapp",86,30.128,"low"
"103",19,"Female",252,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",52.541,"No","whatsapp1",40,4.792,"high"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","calculator",-69,3.316,"neutral"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","clock",-58,3.957,"neutral"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","facebook",8,3.75,"low"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","facebook1",22,4.683,"high"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","instagram",-37,6.499,"low"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","instagram1",-11,4.888,"high"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","messenger",23,3.663,"low"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","messenger1",47,4.776,"high"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","notes",19,9.348,"neutral"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","settings",-87,5.929,"neutral"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","snapchat",-72,3.57,"low"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","snapchat1",-49,4.105,"high"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","weather",-89,4.458,"neutral"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","whatsapp",22,3.344,"low"
"104",21,"Female",149,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.737,"No","whatsapp1",46,5.48,"high"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","calculator",-18,5.9,"neutral"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","clock",-20,54.503,"neutral"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","facebook",23,4.205,"low"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","facebook1",48,6.148,"high"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","instagram",27,10.581,"low"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","instagram1",82,6.175,"high"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","messenger",41,3.707,"low"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","messenger1",75,4.267,"high"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","notes",-25,3.733,"neutral"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","settings",-80,3.657,"neutral"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","snapchat",15,3.374,"low"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","snapchat1",66,4.783,"high"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","weather",-32,4.933,"neutral"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","whatsapp",16,4.266,"low"
"105",22,"Female",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",28.336,"No","whatsapp1",21,5.085,"high"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","calculator",-20,3.681,"neutral"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","clock",-59,5.288,"neutral"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","facebook",-100,4.645,"low"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","facebook1",-49,2.443,"high"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","instagram",-94,2.397,"low"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","instagram1",-99,3.536,"high"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","messenger",-92,4.374,"low"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","messenger1",-84,4.437,"high"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","notes",-40,3.502,"neutral"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","settings",-57,5.968,"neutral"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","snapchat",-99,4.487,"low"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","snapchat1",-64,2.382,"high"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","weather",-36,2.556,"neutral"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","whatsapp",49,3.801,"low"
"106",24,"Female",177,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",21.686,"No","whatsapp1",-23,2.264,"high"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","calculator",31,4.143,"neutral"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","clock",82,5.945,"neutral"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","facebook",82,2.881,"low"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","facebook1",72,4.813,"high"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","instagram",100,3.847,"low"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","instagram1",100,3.849,"high"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","messenger",78,2.801,"low"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","messenger1",82,2.597,"high"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","notes",20,3.691,"neutral"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","settings",67,3.87,"neutral"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","snapchat",87,5.492,"low"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","snapchat1",50,5.885,"high"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","weather",-27,5.507,"neutral"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","whatsapp",65,2.617,"low"
"107",25,"Male",160,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.784,"No","whatsapp1",43,3.227,"high"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","calculator",-54,8.363,"neutral"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","clock",-57,4.794,"neutral"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","facebook",6,3.101,"low"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","facebook1",14,3.747,"high"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","instagram",16,3.001,"low"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","instagram1",39,5.624,"high"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","messenger",4,3.826,"low"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","messenger1",83,5.446,"high"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","notes",-53,3.269,"neutral"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","settings",-17,3.767,"neutral"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","snapchat",21,4.661,"low"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","snapchat1",24,9.8,"high"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","weather",-15,4.038,"neutral"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","whatsapp",24,4.79,"low"
"108",24,"Male",193,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",41.339,"No","whatsapp1",49,5.858,"high"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","calculator",6,4.73,"neutral"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","clock",19,5.06,"neutral"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","facebook",-13,3.236,"low"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","facebook1",-28,3.284,"high"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","instagram",33,3.65,"low"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","instagram1",25,4.701,"high"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","messenger",-25,6.736,"low"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","messenger1",-35,6.795,"high"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","notes",23,3.972,"neutral"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","settings",34,3.385,"neutral"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","snapchat",39,4.269,"low"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","snapchat1",40,5.108,"high"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","weather",4,5.552,"neutral"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","whatsapp",-22,3.158,"low"
"109",18,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.898,"No","whatsapp1",-12,3.582,"high"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","calculator",21,3.878,"neutral"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","clock",77,8.201,"neutral"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","facebook",62,2.551,"low"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","facebook1",82,4.011,"high"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","instagram",16,4.867,"low"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","instagram1",18,2.734,"high"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","messenger",-19,5.057,"low"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","messenger1",-3,5.157,"high"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","notes",42,7.428,"neutral"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","settings",-49,4.43,"neutral"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","snapchat",38,6.589,"low"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","snapchat1",68,4.183,"high"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","weather",11,5.117,"neutral"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","whatsapp",100,6.111,"low"
"110",24,"Male",212,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",59.49,"No","whatsapp1",100,3.315,"high"
"111",25,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.789,"No","calculator",22,4.821,"neutral"
"111",25,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.789,"No","clock",28,3.577,"neutral"
"111",25,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.789,"No","facebook",-86,4.941,"low"
"111",25,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.789,"No","facebook1",-91,5.313,"high"
"111",25,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",24.789,"No","instagram",100,4.841,"low"
